                    ************************************************************************************************
                    *  Z= 23 A= 51: Positive-Parity Spin-dependent Level Density [MeV-1] for V  51 and ldmodel= 2  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.216  2.52E-01 5.04E-01 3.14E+00 5.72E-02 9.54E-02 1.06E-01 9.26E-02 6.73E-02 4.16E-02 2.22E-02 1.03E-02 4.14E-03 1.46E-03 4.54E-04 1.24E-04 2.97E-05 6.28E-06 1.17E-06 1.93E-07 2.80E-08 3.60E-09 4.08E-10 4.10E-11 3.63E-12 2.85E-13 1.98E-14 1.21E-15 6.59E-17 3.17E-18 1.35E-19 5.08E-21 1.69E-22 5.00E-24
   0.50  0.305  5.86E-01 6.69E-01 4.17E+00 7.59E-02 1.27E-01 1.41E-01 1.23E-01 8.93E-02 5.52E-02 2.94E-02 1.36E-02 5.50E-03 1.94E-03 6.03E-04 1.64E-04 3.95E-05 8.34E-06 1.56E-06 2.56E-07 3.72E-08 4.78E-09 5.42E-10 5.44E-11 4.82E-12 3.78E-13 2.62E-14 1.61E-15 8.75E-17 4.21E-18 1.79E-19 6.74E-21 2.25E-22 6.63E-24
   0.75  0.373  1.03E+00 8.79E-01 5.47E+00 9.97E-02 1.66E-01 1.85E-01 1.62E-01 1.17E-01 7.26E-02 3.87E-02 1.79E-02 7.22E-03 2.55E-03 7.92E-04 2.16E-04 5.18E-05 1.10E-05 2.04E-06 3.37E-07 4.89E-08 6.28E-09 7.13E-10 7.15E-11 6.34E-12 4.97E-13 3.45E-14 2.12E-15 1.15E-16 5.53E-18 2.35E-19 8.85E-21 2.95E-22 8.72E-24
   1.00  0.431  1.60E+00 1.15E+00 7.14E+00 1.30E-01 2.17E-01 2.41E-01 2.11E-01 1.53E-01 9.46E-02 5.04E-02 2.33E-02 9.42E-03 3.33E-03 1.03E-03 2.82E-04 6.76E-05 1.43E-05 2.67E-06 4.39E-07 6.38E-08 8.19E-09 9.29E-10 9.32E-11 8.27E-12 6.48E-13 4.50E-14 2.76E-15 1.50E-16 7.21E-18 3.07E-19 1.15E-20 3.85E-22 1.14E-23
   1.25  0.482  2.34E+00 1.49E+00 9.25E+00 1.69E-01 2.81E-01 3.12E-01 2.73E-01 1.98E-01 1.23E-01 6.54E-02 3.03E-02 1.22E-02 4.32E-03 1.34E-03 3.65E-04 8.76E-05 1.85E-05 3.46E-06 5.69E-07 8.27E-08 1.06E-08 1.20E-09 1.21E-10 1.07E-11 8.40E-13 5.83E-14 3.58E-15 1.94E-16 9.34E-18 3.98E-19 1.50E-20 4.99E-22 1.47E-23
   1.50  0.528  3.30E+00 1.91E+00 1.19E+01 2.17E-01 3.63E-01 4.03E-01 3.52E-01 2.56E-01 1.58E-01 8.43E-02 3.90E-02 1.57E-02 5.56E-03 1.73E-03 4.71E-04 1.13E-04 2.39E-05 4.46E-06 7.34E-07 1.07E-07 1.37E-08 1.55E-09 1.56E-10 1.38E-11 1.08E-12 7.52E-14 4.61E-15 2.51E-16 1.20E-17 5.12E-19 1.93E-20 6.43E-22 1.90E-23
   1.75  0.570  4.52E+00 2.45E+00 1.53E+01 2.76E-01 4.62E-01 5.13E-01 4.50E-01 3.28E-01 2.03E-01 1.09E-01 5.06E-02 2.06E-02 7.31E-03 2.28E-03 6.28E-04 1.52E-04 3.24E-05 6.11E-06 1.02E-06 1.49E-07 1.94E-08 2.23E-09 2.26E-10 2.03E-11 1.62E-12 1.14E-13 7.11E-15 3.93E-16 1.92E-17 8.31E-19 3.19E-20 1.08E-21 3.26E-23
   2.00  0.610  6.07E+00 3.09E+00 1.95E+01 3.44E-01 5.76E-01 6.43E-01 5.68E-01 4.18E-01 2.62E-01 1.42E-01 6.71E-02 2.77E-02 1.01E-02 3.21E-03 9.03E-04 2.24E-04 4.92E-05 9.55E-06 1.64E-06 2.49E-07 3.35E-08 4.00E-09 4.23E-10 3.97E-11 3.30E-12 2.43E-13 1.59E-14 9.24E-16 4.76E-17 2.18E-18 8.83E-20 3.18E-21 1.02E-22
   2.25  0.647  8.01E+00 3.89E+00 2.48E+01 4.25E-01 7.14E-01 8.02E-01 7.13E-01 5.29E-01 3.36E-01 1.84E-01 8.84E-02 3.71E-02 1.37E-02 4.47E-03 1.29E-03 3.28E-04 7.38E-05 1.47E-05 2.61E-06 4.10E-07 5.71E-08 7.06E-09 7.76E-10 7.58E-11 6.58E-12 5.07E-13 3.47E-14 2.12E-15 1.15E-16 5.53E-18 2.37E-19 9.02E-21 3.06E-22
   2.50  0.682  1.04E+01 4.86E+00 3.13E+01 5.23E-01 8.82E-01 9.95E-01 8.90E-01 6.66E-01 4.27E-01 2.38E-01 1.16E-01 4.93E-02 1.86E-02 6.17E-03 1.82E-03 4.73E-04 1.09E-04 2.25E-05 4.10E-06 6.64E-07 9.57E-08 1.23E-08 1.40E-09 1.42E-10 1.28E-11 1.03E-12 7.41E-14 4.73E-15 2.69E-16 1.36E-17 6.16E-19 2.48E-20 8.89E-22
